date,sub_basin,nearest_station,distance_km,precip_mm_day,ET_mm_day,runoff_mm_day
2014-03-04,EAQ,nrcs_737,3.88,0.0,0.45338,0.383396
2014-03-05,EAQ,nrcs_737,3.88,0.16509,0.316038,0.380842
2014-03-06,EAQ,nrcs_737,3.88,3.591221,1.364778,0.378318
2014-03-07,EAQ,nrcs_737,3.88,7.141554,2.255524,0.375824
2014-03-08,EAQ,nrcs_737,3.88,3.729166,1.075729,0.373359
2014-03-09,EAQ,nrcs_737,3.88,5.68644,1.318418,0.370923
2014-03-10,EAQ,nrcs_737,3.88,7.106254,1.201348,0.368515
2014-03-11,EAQ,nrcs_737,3.88,5.93689,1.465229,0.366134
2014-03-12,EAQ,nrcs_737,3.88,8.414825,2.118654,0.363781
2014-03-13,EAQ,nrcs_737,3.88,3.654683,1.43276,0.361455
2014-03-14,EAQ,nrcs_737,3.88,3.412347,1.505512,0.359155
2014-03-15,EAQ,nrcs_737,3.88,3.557553,0.857541,0.356881
2014-03-16,EAQ,nrcs_737,3.88,0.0,0.579152,0.354633
2014-03-17,EAQ,nrcs_737,3.88,0.0,0.611387,0.352411
2014-03-18,EAQ,nrcs_737,3.88,0.0,0.49133,0.350212
2014-03-19,EAQ,nrcs_737,3.88,0.0,0.494276,0.348039
2014-03-20,EAQ,nrcs_737,3.88,0.0,0.510965,0.345889
2014-03-21,EAQ,nrcs_737,3.88,0.0,0.65825,0.343763
2014-03-22,EAQ,nrcs_737,3.88,3.647915,1.133752,0.34166
2014-03-23,EAQ,nrcs_737,3.88,3.803145,1.255405,0.339581
2014-03-24,EAQ,nrcs_737,3.88,0.0,0.741655,0.337524
2014-03-25,EAQ,nrcs_737,3.88,6.873932,1.730691,0.335489
2014-03-26,EAQ,nrcs_737,3.88,15.859261,3.113983,0.333476
2014-03-27,EAQ,nrcs_737,3.88,11.345993,1.316029,0.331484
2014-03-28,EAQ,nrcs_737,3.88,2.380426,0.924713,0.329514
2014-03-29,EAQ,nrcs_737,3.88,0.0,0.890161,0.327565
2014-03-30,EAQ,nrcs_737,3.88,0.294459,0.667778,0.325636
2014-03-31,EAQ,nrcs_737,3.88,0.601449,0.577972,0.323727
2014-04-01,EAQ,nrcs_737,3.88,4.735543,1.603324,0.321838
2014-04-02,EAQ,nrcs_737,3.88,8.881138,2.111894,0.319969
2014-04-03,EAQ,nrcs_737,3.88,7.875049,1.895098,0.31812
2014-04-04,EAQ,nrcs_737,3.88,1.903465,0.889194,0.316289
2014-04-05,EAQ,nrcs_737,3.88,0.464946,0.766596,0.314478
2014-04-06,EAQ,nrcs_737,3.88,5.430263,1.523949,0.312684
2014-04-07,EAQ,nrcs_737,3.88,9.555984,1.726445,0.31091
2014-04-08,EAQ,nrcs_737,3.88,4.060376,1.710817,0.309153
2014-04-09,EAQ,nrcs_737,3.88,0.0,1.462676,0.307413
2014-04-10,EAQ,nrcs_737,3.88,0.0,1.186672,0.305691
2014-04-11,EAQ,nrcs_737,3.88,0.0,0.991729,0.303985
2014-04-12,EAQ,nrcs_737,3.88,0.977874,1.242315,0.302295
2014-04-13,EAQ,nrcs_737,3.88,11.548622,2.468268,0.300622
2014-04-14,EAQ,nrcs_737,3.88,12.189277,1.947914,0.298964
2014-04-15,EAQ,nrcs_737,3.88,1.26367,1.082394,0.297323
2014-04-16,EAQ,nrcs_737,3.88,0.0,0.916787,0.295698
2014-04-17,EAQ,nrcs_737,3.88,0.0,0.964561,0.294088
2014-04-18,EAQ,nrcs_737,3.88,0.0,1.211085,0.292494
2014-04-19,EAQ,nrcs_737,3.88,0.0,0.993407,0.290914
2014-04-20,EAQ,nrcs_737,3.88,0.0,0.50576,0.289348
2014-04-21,EAQ,nrcs_737,3.88,0.0,0.58926,1.119121
2014-04-22,EAQ,nrcs_737,3.88,0.206696,1.135024,0.833041
2014-04-23,EAQ,nrcs_737,3.88,0.468806,1.445214,0.337375
2014-04-24,EAQ,nrcs_737,3.88,0.264094,0.953449,0.333079
2014-04-25,EAQ,nrcs_737,3.88,0.0,0.670621,0.57818
2014-04-26,EAQ,nrcs_737,3.88,3.565505,1.186127,1.342415
2014-04-27,EAQ,nrcs_737,3.88,12.200188,2.130344,0.619946
2014-04-28,EAQ,nrcs_737,3.88,15.457644,2.649859,0.284632
2014-04-29,EAQ,nrcs_737,3.88,11.020637,2.444779,0.275869
2014-04-30,EAQ,nrcs_737,3.88,8.42654,2.789659,0.274437
2014-05-01,EAQ,nrcs_737,3.88,8.196641,2.465206,0.273018
2014-05-02,EAQ,nrcs_737,3.88,8.233233,1.968823,0.271611
2014-05-03,EAQ,nrcs_737,3.88,3.170152,1.436908,0.936945
2014-05-04,EAQ,nrcs_737,3.88,0.0,1.352558,1.393234
2014-05-05,EAQ,nrcs_737,3.88,0.0,1.274608,1.409236
2014-05-06,EAQ,nrcs_737,3.88,0.0,1.140396,1.161747
2014-05-07,EAQ,nrcs_737,3.88,0.0,1.054465,1.211103
2014-05-08,EAQ,nrcs_737,3.88,0.604789,1.149094,0.34139
2014-05-09,EAQ,nrcs_737,3.88,2.20952,1.099235,0.397322
2014-05-10,EAQ,nrcs_737,3.88,4.963667,1.568733,1.191536
2014-05-11,EAQ,nrcs_737,3.88,18.428886,3.242123,1.338366
2014-05-12,EAQ,nrcs_737,3.88,24.130661,3.196434,0.42341
2014-05-13,EAQ,nrcs_737,3.88,10.946281,2.76294,0.258013
2014-05-14,EAQ,nrcs_737,3.88,3.171593,1.692342,0.277679
2014-05-15,EAQ,nrcs_737,3.88,1.067297,1.586286,0.297089
2014-05-16,EAQ,nrcs_737,3.88,0.219469,1.469692,0.299317
2014-05-17,EAQ,nrcs_737,3.88,2.219024,0.60811,1.503438
2014-05-18,EAQ,nrcs_737,3.88,2.074906,0.583412,2.791428
2014-05-19,EAQ,nrcs_737,3.88,0.0,0.628094,2.768549
2014-05-20,EAQ,nrcs_737,3.88,0.0,1.261402,2.381289
2014-05-21,EAQ,nrcs_737,3.88,0.0,1.300572,2.017364
2014-05-22,EAQ,nrcs_737,3.88,0.0,1.241812,4.883026
2014-05-23,EAQ,nrcs_737,3.88,0.230829,1.568485,8.619229
2014-05-24,EAQ,nrcs_737,3.88,0.991753,1.629685,12.897452
2014-05-25,EAQ,nrcs_737,3.88,3.015013,1.702122,24.339022
2014-05-26,EAQ,nrcs_737,3.88,5.318157,1.897189,27.149467
2014-05-27,EAQ,nrcs_737,3.88,3.118517,1.302998,24.053076
2014-05-28,EAQ,nrcs_737,3.88,0.0,1.185394,21.363659
2014-05-29,EAQ,nrcs_737,3.88,0.0,1.225915,20.34952
2014-05-30,EAQ,nrcs_737,3.88,0.431213,1.137485,21.083988
2014-05-31,EAQ,nrcs_737,3.88,0.880776,1.463532,22.825729
2014-06-01,EAQ,nrcs_737,3.88,0.0,0.837626,23.363976
2014-06-02,EAQ,nrcs_737,3.88,0.0,1.48524,22.701054
2014-06-03,EAQ,nrcs_737,3.88,0.0,1.488913,22.101017
2014-06-04,EAQ,nrcs_737,3.88,0.0,1.539398,23.768017
2014-06-05,EAQ,nrcs_737,3.88,0.0,1.474139,23.023075
2014-06-06,EAQ,nrcs_737,3.88,0.0,1.751805,22.387302
2014-06-07,EAQ,nrcs_737,3.88,0.0,1.250915,22.201485
2014-06-08,EAQ,nrcs_737,3.88,0.925125,1.082842,22.401541
2014-06-09,EAQ,nrcs_737,3.88,0.964492,1.436893,22.481388
2014-06-10,EAQ,nrcs_737,3.88,1.033678,1.66404,21.663605
2014-06-11,EAQ,nrcs_737,3.88,2.618731,2.022181,18.608944
2014-06-12,EAQ,nrcs_737,3.88,1.606644,1.562736,15.181048
2014-06-13,EAQ,nrcs_737,3.88,0.0,1.97625,12.992706
2014-06-14,EAQ,nrcs_737,3.88,0.0,1.355767,11.684353
2014-06-15,EAQ,nrcs_737,3.88,2.911066,1.772593,11.488928
2014-06-16,EAQ,nrcs_737,3.88,4.005619,1.917448,11.822539
2014-06-17,EAQ,nrcs_737,3.88,1.011984,1.674205,11.069592
2014-06-18,EAQ,nrcs_737,3.88,0.0,2.078705,10.101868
2014-06-19,EAQ,nrcs_737,3.88,0.0,1.876746,12.234655
2014-06-20,EAQ,nrcs_737,3.88,0.970678,2.129529,14.895109
2014-06-21,EAQ,nrcs_737,3.88,1.011984,2.185805,14.675552
2014-06-22,EAQ,nrcs_737,3.88,0.0,2.292607,12.10258
2014-06-23,EAQ,nrcs_737,3.88,0.0,2.300951,9.20551
2014-06-24,EAQ,nrcs_737,3.88,0.0,2.308512,7.586736
2014-06-25,EAQ,nrcs_737,3.88,0.0,2.427312,6.606003
2014-06-26,EAQ,nrcs_737,3.88,0.0,2.284339,5.856733
2014-06-27,EAQ,nrcs_737,3.88,0.0,2.380861,5.244388
2014-06-28,EAQ,nrcs_737,3.88,0.0,2.123324,4.725401
2014-06-29,EAQ,nrcs_737,3.88,0.0,2.454449,4.277271
2014-06-30,EAQ,nrcs_737,3.88,0.0,2.501847,3.886357
2014-07-01,EAQ,nrcs_737,3.88,0.0,2.067721,3.543433
2014-07-02,EAQ,nrcs_737,3.88,0.0,0.873704,3.241745
2014-07-03,EAQ,nrcs_737,3.88,0.0,2.364599,2.755661
2014-07-04,EAQ,nrcs_737,3.88,0.0,2.144522,2.346614
2014-07-05,EAQ,nrcs_737,3.88,0.0,2.098,2.1053
2014-07-06,EAQ,nrcs_737,3.88,0.0,1.452594,1.920297
2014-07-07,EAQ,nrcs_737,3.88,0.32832,1.694547,1.855335
2014-07-08,EAQ,nrcs_737,3.88,0.701648,1.541335,1.773717
2014-07-09,EAQ,nrcs_737,3.88,0.798991,1.661633,1.664243
2014-07-10,EAQ,nrcs_737,3.88,2.073328,2.859654,1.614094
2014-07-11,EAQ,nrcs_737,3.88,2.385581,1.338312,1.593138
2014-07-12,EAQ,nrcs_737,3.88,1.690641,0.795842,1.49594
2014-07-13,EAQ,nrcs_737,3.88,1.017771,0.997565,1.435532
2014-07-14,EAQ,nrcs_737,3.88,0.0,0.843732,1.218637
2014-07-15,EAQ,nrcs_737,3.88,1.766718,2.638225,1.386345
2014-07-16,EAQ,nrcs_737,3.88,4.157108,2.516188,1.460987
2014-07-17,EAQ,nrcs_737,3.88,2.41373,1.912287,1.294555
2014-07-18,EAQ,nrcs_737,3.88,1.228895,2.033892,1.161631
2014-07-19,EAQ,nrcs_737,3.88,1.281188,1.414178,1.159866
2014-07-20,EAQ,nrcs_737,3.88,0.626571,2.133755,1.091513
2014-07-21,EAQ,nrcs_737,3.88,0.653234,2.300138,1.067367
2014-07-22,EAQ,nrcs_737,3.88,0.0,1.175531,0.933932
2014-07-23,EAQ,nrcs_737,3.88,0.58147,1.085944,1.040635
2014-07-24,EAQ,nrcs_737,3.88,2.685247,1.796438,1.175847
2014-07-25,EAQ,nrcs_737,3.88,2.435687,0.953547,1.094553
2014-07-26,EAQ,nrcs_737,3.88,0.279596,1.989989,0.913378
2014-07-27,EAQ,nrcs_737,3.88,2.650804,3.093355,1.045875
2014-07-28,EAQ,nrcs_737,3.88,7.586555,1.036138,1.360984
2014-07-29,EAQ,nrcs_737,3.88,8.460746,1.629774,1.391167
2014-07-30,EAQ,nrcs_737,3.88,4.064562,2.613138,1.022192
2014-07-31,EAQ,nrcs_737,3.88,0.992543,2.204925,0.782496
2014-08-01,EAQ,nrcs_737,3.88,2.46554,2.114882,0.883164
2014-08-02,EAQ,nrcs_737,3.88,5.671635,2.229048,1.070484
2014-08-03,EAQ,nrcs_737,3.88,4.375487,2.03322,1.030191
2014-08-04,EAQ,nrcs_737,3.88,8.39655,2.39529,1.235134
2014-08-05,EAQ,nrcs_737,3.88,9.533324,2.986114,1.374743
2014-08-06,EAQ,nrcs_737,3.88,1.170241,2.530849,0.75163
2014-08-07,EAQ,nrcs_737,3.88,0.0,1.291849,0.648585
2014-08-08,EAQ,nrcs_737,3.88,0.0,1.749715,0.641925
2014-08-09,EAQ,nrcs_737,3.88,0.0,2.70118,0.63531
2014-08-10,EAQ,nrcs_737,3.88,0.0,2.988521,0.628732
2014-08-11,EAQ,nrcs_737,3.88,0.0,2.122648,0.622192
2014-08-12,EAQ,nrcs_737,3.88,0.135386,1.810806,0.671326
2014-08-13,EAQ,nrcs_737,3.88,1.317778,2.34274,0.727823
2014-08-14,EAQ,nrcs_737,3.88,1.804184,1.507878,0.761844
2014-08-15,EAQ,nrcs_737,3.88,0.602058,1.682897,0.676087
2014-08-16,EAQ,nrcs_737,3.88,0.0,2.370428,0.590213
2014-08-17,EAQ,nrcs_737,3.88,0.0,2.063967,0.583983
2014-08-18,EAQ,nrcs_737,3.88,0.0,2.095397,0.577814
2014-08-19,EAQ,nrcs_737,3.88,3.793279,2.013056,0.84871
2014-08-20,EAQ,nrcs_737,3.88,7.11092,2.045504,1.070057
2014-08-21,EAQ,nrcs_737,3.88,3.476134,1.525655,0.805757
2014-08-22,EAQ,nrcs_737,3.88,5.101871,1.699165,0.886093
2014-08-23,EAQ,nrcs_737,3.88,16.625566,3.154386,1.625758
2014-08-24,EAQ,nrcs_737,3.88,11.998048,1.671859,1.391473
2014-08-25,EAQ,nrcs_737,3.88,2.313875,1.325979,0.706101
2014-08-26,EAQ,nrcs_737,3.88,6.440451,1.681526,0.984674
2014-08-27,EAQ,nrcs_737,3.88,9.217186,2.278334,1.133463
2014-08-28,EAQ,nrcs_737,3.88,6.527937,1.974926,0.958405
2014-08-29,EAQ,nrcs_737,3.88,1.351936,1.566576,0.591254
2014-08-30,EAQ,nrcs_737,3.88,0.0,1.545749,0.509315
2014-08-31,EAQ,nrcs_737,3.88,0.0,1.459785,0.504092
2014-09-01,EAQ,nrcs_737,3.88,0.0,1.654444,0.498942
2014-09-02,EAQ,nrcs_737,3.88,1.127035,1.692907,0.573012
2014-09-03,EAQ,nrcs_737,3.88,1.174994,1.344963,0.591483
2014-09-04,EAQ,nrcs_737,3.88,0.408684,1.383618,0.506981
2014-09-05,EAQ,nrcs_737,3.88,0.426075,1.59262,0.503095
2014-09-06,EAQ,nrcs_737,3.88,0.0,1.64015,0.474295
2014-09-07,EAQ,nrcs_737,3.88,0.0,1.71684,0.469584
2014-09-08,EAQ,nrcs_737,3.88,4.84062,1.894005,0.754195
2014-09-09,EAQ,nrcs_737,3.88,26.209333,2.72304,2.177364
2014-09-10,EAQ,nrcs_737,3.88,22.063271,2.037454,2.002416
2014-09-11,EAQ,nrcs_737,3.88,0.0,0.994358,0.451447
2014-09-12,EAQ,nrcs_737,3.88,0.0,1.390184,0.447089
2014-09-13,EAQ,nrcs_737,3.88,0.0,1.430228,0.442801
2014-09-14,EAQ,nrcs_737,3.88,0.0,0.90424,0.438583
2014-09-15,EAQ,nrcs_737,3.88,0.0,1.412745,0.434436
2014-09-16,EAQ,nrcs_737,3.88,0.0,1.016098,0.430364
2014-09-17,EAQ,nrcs_737,3.88,0.0,-0.104726,0.426377
2014-09-18,EAQ,nrcs_737,3.88,0.0,0.950808,0.422524
2014-09-19,EAQ,nrcs_737,3.88,0.0,1.891104,0.41896
2014-09-20,EAQ,nrcs_737,3.88,0.124741,2.230148,0.423101
2014-09-21,EAQ,nrcs_737,3.88,6.626275,1.391281,0.860598
2014-09-22,EAQ,nrcs_737,3.88,11.510868,1.934293,1.165253
2014-09-23,EAQ,nrcs_737,3.88,4.939833,0.29415,0.791455
2014-09-24,EAQ,nrcs_737,3.88,1.077527,1.253799,0.562866
2014-09-25,EAQ,nrcs_737,3.88,1.123379,0.681043,0.578226
2014-09-26,EAQ,nrcs_737,3.88,1.157128,0.604458,0.600467
2014-09-27,EAQ,nrcs_737,3.88,1.206368,0.26194,0.599121
2014-09-28,EAQ,nrcs_737,3.88,3.396637,0.392776,0.765297
2014-09-29,EAQ,nrcs_737,3.88,11.890068,2.184669,1.286054
2014-09-30,EAQ,nrcs_737,3.88,16.721277,2.18317,1.620656
2014-10-01,EAQ,nrcs_737,3.88,8.773862,2.549992,1.07272
2014-10-02,EAQ,nrcs_737,3.88,8.5472,2.314279,1.133783
2014-10-03,EAQ,nrcs_737,3.88,1.095039,1.313226,0.635647
2014-10-04,EAQ,nrcs_737,3.88,1.141636,1.179538,0.647633
2014-10-05,EAQ,nrcs_737,3.88,0.0,0.709093,0.590155
2014-10-06,EAQ,nrcs_737,3.88,2.121863,1.051826,0.727488
2014-10-07,EAQ,nrcs_737,3.88,4.380549,0.727548,0.946453
2014-10-08,EAQ,nrcs_737,3.88,2.260666,0.890082,0.822601
2014-10-09,EAQ,nrcs_737,3.88,0.82399,0.52616,0.765591
2014-10-10,EAQ,nrcs_737,3.88,1.004516,0.894262,0.847098
2014-10-11,EAQ,nrcs_737,3.88,1.206938,0.693063,0.932448
2014-10-12,EAQ,nrcs_737,3.88,3.825139,1.519655,1.237069
2014-10-13,EAQ,nrcs_737,3.88,2.840903,2.023022,1.347618
2014-10-14,EAQ,nrcs_737,3.88,3.171275,1.196287,1.520077
2014-10-15,EAQ,nrcs_737,3.88,5.448416,1.3349,1.827398
2014-10-16,EAQ,nrcs_737,3.88,2.233349,1.507273,1.68524
2014-10-17,EAQ,nrcs_737,3.88,0.0,1.870838,1.578327
2014-10-18,EAQ,nrcs_737,3.88,2.155293,0.976698,1.761746
2014-10-19,EAQ,nrcs_737,3.88,2.247007,1.402713,1.770143
2014-10-20,EAQ,nrcs_737,3.88,0.0,0.742507,1.626631
2014-10-21,EAQ,nrcs_737,3.88,0.469367,0.876137,1.650002
2014-10-22,EAQ,nrcs_737,3.88,0.976777,0.948619,1.670722
2014-10-23,EAQ,nrcs_737,3.88,0.508179,0.753088,1.625837
2014-10-24,EAQ,nrcs_737,3.88,0.0,0.632893,1.577252
2014-10-25,EAQ,nrcs_737,3.88,0.0,0.382581,1.560942
2014-10-26,EAQ,nrcs_737,3.88,0.0,0.733563,1.544382
2014-10-27,EAQ,nrcs_737,3.88,0.0,0.777506,1.527494
2014-10-28,EAQ,nrcs_737,3.88,0.0,0.813696,1.510087
2014-10-29,EAQ,nrcs_737,3.88,0.0,0.75576,1.491953
2014-10-30,EAQ,nrcs_737,3.88,0.0,0.473817,1.472965
2014-10-31,EAQ,nrcs_737,3.88,0.0,0.700333,1.45307
2014-11-01,EAQ,nrcs_737,3.88,2.420582,0.726096,1.617894
2014-11-02,EAQ,nrcs_737,3.88,7.374703,1.16406,1.918337
2014-11-03,EAQ,nrcs_737,3.88,9.971468,2.380766,1.565528
2014-11-04,EAQ,nrcs_737,3.88,3.683576,0.966862,1.365484
2014-11-05,EAQ,nrcs_737,3.88,0.0,0.240502,1.342207
2014-11-06,EAQ,nrcs_737,3.88,0.0,0.24319,1.80944
2014-11-07,EAQ,nrcs_737,3.88,0.0,0.503353,1.523146
2014-11-08,EAQ,nrcs_737,3.88,0.0,0.440874,1.395957
2014-11-09,EAQ,nrcs_737,3.88,0.0,0.373529,1.24758
2014-11-10,EAQ,nrcs_737,3.88,0.306147,0.930814,1.22776
2014-11-11,EAQ,nrcs_737,3.88,1.500229,0.432674,1.200753
2014-11-12,EAQ,nrcs_737,3.88,1.643924,0.428375,1.177714
2014-11-13,EAQ,nrcs_737,3.88,7.63763,1.535046,1.154995
2014-11-14,EAQ,nrcs_737,3.88,14.848433,2.209718,1.132644
2014-11-15,EAQ,nrcs_737,3.88,11.278017,1.748576,1.110698
2014-11-16,EAQ,nrcs_737,3.88,3.786186,0.847828,1.089193
2014-11-17,EAQ,nrcs_737,3.88,2.302961,0.454546,1.068159
2014-11-18,EAQ,nrcs_737,3.88,3.548891,0.781996,1.047624
2014-11-19,EAQ,nrcs_737,3.88,2.405752,0.580056,1.02761
2014-11-20,EAQ,nrcs_737,3.88,2.409296,0.584363,1.008133
2014-11-21,EAQ,nrcs_737,3.88,1.197767,0.309056,0.989197
2014-11-22,EAQ,nrcs_737,3.88,4.947558,1.004617,0.970805
2014-11-23,EAQ,nrcs_737,3.88,6.106816,0.823994,0.952948
2014-11-24,EAQ,nrcs_737,3.88,3.45199,0.681249,0.935612
2014-11-25,EAQ,nrcs_737,3.88,9.798345,1.421786,0.918776
2014-11-26,EAQ,nrcs_737,3.88,9.833723,0.967692,0.902416
2014-11-27,EAQ,nrcs_737,3.88,4.744292,1.115621,0.886504
2014-11-28,EAQ,nrcs_737,3.88,2.451278,0.670207,0.87103
2014-11-29,EAQ,nrcs_737,3.88,0.0,0.367715,0.855913
2014-11-30,EAQ,nrcs_737,3.88,0.0,0.143061,0.841179
2014-12-01,EAQ,nrcs_737,3.88,2.318971,0.412483,0.826787
2014-12-02,EAQ,nrcs_737,3.88,2.236954,0.596814,0.812717
2014-12-03,EAQ,nrcs_737,3.88,0.0,0.097189,0.798951
2014-12-04,EAQ,nrcs_737,3.88,0.0,0.097999,0.783329
2014-12-05,EAQ,nrcs_737,3.88,0.0,0.12125,0.763734
2014-12-06,EAQ,nrcs_737,3.88,0.0,0.072139,0.75455
2014-12-07,EAQ,nrcs_737,3.88,0.0,0.081258,0.748529
2014-12-08,EAQ,nrcs_737,3.88,0.0,0.071938,0.743122
2014-12-09,EAQ,nrcs_737,3.88,0.0,0.084132,0.737835
2014-12-10,EAQ,nrcs_737,3.88,0.0,0.275433,0.732561
2014-12-11,EAQ,nrcs_737,3.88,0.0,0.543342,0.727271
2014-12-12,EAQ,nrcs_737,3.88,2.154985,1.287687,0.722335
2014-12-13,EAQ,nrcs_737,3.88,4.036284,2.252981,0.717241
2014-12-14,EAQ,nrcs_737,3.88,2.457394,0.855948,0.711226
2014-12-15,EAQ,nrcs_737,3.88,0.616819,0.185567,0.70582
2014-12-16,EAQ,nrcs_737,3.88,3.340049,0.667114,0.700391
2014-12-17,EAQ,nrcs_737,3.88,4.625903,1.055524,0.694942
2014-12-18,EAQ,nrcs_737,3.88,1.422205,0.322648,0.689477
2014-12-19,EAQ,nrcs_737,3.88,0.239591,0.109562,0.684002
2014-12-20,EAQ,nrcs_737,3.88,4.481106,0.721733,0.678521
2014-12-21,EAQ,nrcs_737,3.88,12.175121,1.562435,0.673038
2014-12-22,EAQ,nrcs_737,3.88,9.191711,1.463479,0.667559
2014-12-23,EAQ,nrcs_737,3.88,4.649159,0.968263,0.662087
2014-12-24,EAQ,nrcs_737,3.88,11.033819,1.330196,0.656627
2014-12-25,EAQ,nrcs_737,3.88,10.500983,1.817101,0.651184
2014-12-26,EAQ,nrcs_737,3.88,3.702447,0.956214,0.64576
2014-12-27,EAQ,nrcs_737,3.88,1.14327,0.382642,0.64036
2014-12-28,EAQ,nrcs_737,3.88,4.578454,0.854304,0.634986
2014-12-29,EAQ,nrcs_737,3.88,7.058508,1.135872,0.629642
2014-12-30,EAQ,nrcs_737,3.88,2.38247,0.738267,0.624331
2014-12-31,EAQ,nrcs_737,3.88,0.0,0.041369,0.619056
2015-01-01,EAQ,nrcs_737,3.88,2.653823,0.555908,0.613818
2015-01-02,EAQ,nrcs_737,3.88,2.560878,0.472887,0.60862
2015-01-03,EAQ,nrcs_737,3.88,3.535813,0.853683,0.603463
2015-01-04,EAQ,nrcs_737,3.88,4.718942,0.727231,0.598349
2015-01-05,EAQ,nrcs_737,3.88,4.72124,1.299602,0.593281
2015-01-06,EAQ,nrcs_737,3.88,1.161662,0.406785,0.588258
2015-01-07,EAQ,nrcs_737,3.88,0.0,0.221818,0.583282
2015-01-08,EAQ,nrcs_737,3.88,0.0,0.057985,0.578353
2015-01-09,EAQ,nrcs_737,3.88,0.0,0.200392,0.573474
2015-01-10,EAQ,nrcs_737,3.88,1.114699,0.593826,0.568643
2015-01-11,EAQ,nrcs_737,3.88,2.504561,0.798367,0.563863
2015-01-12,EAQ,nrcs_737,3.88,3.69492,0.81285,0.559132
2015-01-13,EAQ,nrcs_737,3.88,3.535755,0.991487,0.554453
2015-01-14,EAQ,nrcs_737,3.88,1.191339,0.431787,0.549824
2015-01-15,EAQ,nrcs_737,3.88,2.251538,0.594111,0.545246
2015-01-16,EAQ,nrcs_737,3.88,2.347348,0.718445,0.540719
2015-01-17,EAQ,nrcs_737,3.88,1.111988,0.370383,0.536242
2015-01-18,EAQ,nrcs_737,3.88,1.159306,0.514902,0.531817
2015-01-19,EAQ,nrcs_737,3.88,3.365333,0.609899,0.527442
2015-01-20,EAQ,nrcs_737,3.88,3.508539,0.91514,0.523117
2015-01-21,EAQ,nrcs_737,3.88,0.0,0.173856,0.518842
2015-01-22,EAQ,nrcs_737,3.88,0.0,0.165114,0.514618
2015-01-23,EAQ,nrcs_737,3.88,0.0,0.165761,0.510443
2015-01-24,EAQ,nrcs_737,3.88,1.191512,0.462382,0.506317
2015-01-25,EAQ,nrcs_737,3.88,1.242215,0.463648,0.50224
2015-01-26,EAQ,nrcs_737,3.88,0.0,0.146678,0.498212
2015-01-27,EAQ,nrcs_737,3.88,1.130965,-0.197589,0.494338
2015-01-28,EAQ,nrcs_737,3.88,1.179091,0.131817,0.490383
2015-01-29,EAQ,nrcs_737,3.88,0.0,0.253899,0.48641
2015-01-30,EAQ,nrcs_737,3.88,1.332487,0.36756,0.482569
2015-01-31,EAQ,nrcs_737,3.88,2.721677,0.868842,0.478775
2015-02-01,EAQ,nrcs_737,3.88,2.680109,1.2777,0.475026
2015-02-02,EAQ,nrcs_737,3.88,3.567569,1.23208,0.471322
2015-02-03,EAQ,nrcs_737,3.88,3.580547,1.16062,0.467662
2015-02-04,EAQ,nrcs_737,3.88,3.117702,1.058619,0.464046
2015-02-05,EAQ,nrcs_737,3.88,4.120852,0.613724,0.460474
2015-02-06,EAQ,nrcs_737,3.88,3.588554,0.446828,0.456969
2015-02-07,EAQ,nrcs_737,3.88,0.0,-0.118797,0.453457
2015-02-08,EAQ,nrcs_737,3.88,0.0,0.431778,0.572314
2015-02-09,EAQ,nrcs_737,3.88,1.147046,0.656611,0.665454
2015-02-10,EAQ,nrcs_737,3.88,1.195856,0.808297,0.500955
2015-02-11,EAQ,nrcs_737,3.88,0.0,0.333474,0.496088
2015-02-12,EAQ,nrcs_737,3.88,0.0,0.256427,0.492977
2015-02-13,EAQ,nrcs_737,3.88,0.0,0.281581,0.490812
2015-02-14,EAQ,nrcs_737,3.88,0.0,0.391715,0.477607
2015-02-15,EAQ,nrcs_737,3.88,0.0,0.465054,0.427004
2015-02-16,EAQ,nrcs_737,3.88,0.0,0.37617,0.455759
2015-02-17,EAQ,nrcs_737,3.88,0.0,0.305658,0.426962
2015-02-18,EAQ,nrcs_737,3.88,0.0,0.313297,0.417713
2015-02-19,EAQ,nrcs_737,3.88,1.148937,0.541411,0.414689
2015-02-20,EAQ,nrcs_737,3.88,1.716032,0.908958,0.4117
2015-02-21,EAQ,nrcs_737,3.88,0.943565,0.567712,0.408745
2015-02-22,EAQ,nrcs_737,3.88,7.846482,2.063686,0.405825
2015-02-23,EAQ,nrcs_737,3.88,16.837524,2.84497,0.402939
2015-02-24,EAQ,nrcs_737,3.88,10.629603,1.386894,0.400087
2015-02-25,EAQ,nrcs_737,3.88,2.456377,0.793424,0.397267
2015-02-26,EAQ,nrcs_737,3.88,2.536383,0.827636,0.39448
2015-02-27,EAQ,nrcs_737,3.88,2.484162,0.702764,0.391726
2015-02-28,EAQ,nrcs_737,3.88,2.471346,0.737766,0.389003
2015-03-01,EAQ,nrcs_737,3.88,23.012217,2.840848,0.386311
2015-03-02,EAQ,nrcs_737,3.88,26.2931,1.888637,0.38365
2015-03-03,EAQ,nrcs_737,3.88,16.755453,1.16658,0.38102
2015-03-04,EAQ,nrcs_737,3.88,3.890125,0.822595,0.37842
2015-03-05,EAQ,nrcs_737,3.88,5.375666,1.154796,0.37585
2015-03-06,EAQ,nrcs_737,3.88,7.66076,2.101842,0.373309
2015-03-07,EAQ,nrcs_737,3.88,8.568792,2.3322,0.370796
2015-03-08,EAQ,nrcs_737,3.88,5.453414,0.879801,0.368312
